# This document gives the data used to make Figure 3(a) in the accompanying
# LIGO Document LIGO-P1200087.  It is derived as the concatenation of the files
# PlotRatesData-HundredSlideBkg-NoEvent.txt and 
# PlotRatesData-ExtendedBkg-NoEvent.txt from LIGO Document P1100034;
# see that document for more details.
#
# For questions regarding the use of this material, please contact the LSC
# spokesperson Gabriela Gonzalez <gonzalez@lsu.edu> and the Virgo 
# spokesperson Jean-Yves Vinet <Jean-Yves.Vinet@oca.eu>.
#
# Combined NewSNR	Cumulative Rate (yr^-1)	y-error (+/- yr^-1)
8.524602	222.753312	4.405944
8.524890	222.666163	4.405082
8.524949	222.579014	4.404220
8.524953	222.491864	4.403357
8.525115	222.404715	4.402495
8.525124	222.317566	4.401632
8.525152	222.230417	4.400769
8.525173	222.143268	4.399906
8.525303	222.056118	4.399043
8.525429	221.968969	4.398180
8.525490	221.881820	4.397316
8.525515	221.794671	4.396453
8.525533	221.707522	4.395589
8.525607	221.620373	4.394725
8.525769	221.533223	4.393861
8.525886	221.446074	4.392996
8.525970	221.358925	4.392132
8.526038	221.271776	4.391267
8.526321	221.184627	4.390402
8.526341	221.097477	4.389537
8.526388	221.010328	4.388672
8.526472	220.923179	4.387807
8.526489	220.836030	4.386941
8.526525	220.748881	4.386076
8.526578	220.661731	4.385210
8.526643	220.574582	4.384344
8.526659	220.487433	4.383478
8.526839	220.400284	4.382611
8.526935	220.313135	4.381745
8.527044	220.225986	4.380878
8.527137	220.138836	4.380011
8.527185	220.051687	4.379144
8.527194	219.964538	4.378277
8.527304	219.877389	4.377409
8.527388	219.790240	4.376542
8.527409	219.703090	4.375674
8.527409	219.615941	4.374806
8.527453	219.528792	4.373938
8.527512	219.441643	4.373070
8.527679	219.354494	4.372201
8.527692	219.267345	4.371332
8.527701	219.180195	4.370464
8.527793	219.093046	4.369595
8.527805	219.005897	4.368726
8.527822	218.918748	4.367856
8.527868	218.831599	4.366987
8.527954	218.744449	4.366117
8.528059	218.657300	4.365247
8.528345	218.570151	4.364377
8.528391	218.483002	4.363507
8.528557	218.395853	4.362637
8.528568	218.308704	4.361766
8.528624	218.221554	4.360896
8.528954	218.134405	4.360025
8.529013	218.047256	4.359154
8.529224	217.960107	4.358282
8.529242	217.872958	4.357411
8.529556	217.785808	4.356539
8.529586	217.698659	4.355668
8.529765	217.611510	4.354796
8.529801	217.524361	4.353924
8.529904	217.437212	4.353051
8.529907	217.350063	4.352179
8.529924	217.262913	4.351306
8.529937	217.175764	4.350434
8.529971	217.088615	4.349561
8.530074	217.001466	4.348687
8.530122	216.914317	4.347814
8.530262	216.827167	4.346941
8.530573	216.740018	4.346067
8.530611	216.652869	4.345193
8.530646	216.565720	4.344319
8.530678	216.478571	4.343445
8.530777	216.391422	4.342571
8.530928	216.304272	4.341696
8.530979	216.217123	4.340821
8.531135	216.129974	4.339946
8.531180	216.042825	4.339071
8.531182	215.955676	4.338196
8.531240	215.868526	4.337321
8.531295	215.781377	4.336445
8.531319	215.694228	4.335569
8.531469	215.607079	4.334693
8.531515	215.519930	4.333817
8.531602	215.432781	4.332941
8.531607	215.345631	4.332064
8.531709	215.258482	4.331188
8.531715	215.171333	4.330311
8.531773	215.084184	4.329434
8.531777	214.997035	4.328557
8.531840	214.909885	4.327679
8.531927	214.822736	4.326802
8.531953	214.735587	4.325924
8.532112	214.648438	4.325046
8.532226	214.561289	4.324168
8.532270	214.474139	4.323290
8.532507	214.386990	4.322411
8.532605	214.299841	4.321533
8.532762	214.212692	4.320654
8.532798	214.125543	4.319775
8.532802	214.038394	4.318896
8.532895	213.951244	4.318016
8.532954	213.864095	4.317137
8.533043	213.776946	4.316257
8.533092	213.689797	4.315377
8.533139	213.602648	4.314497
8.533192	213.515498	4.313617
8.533252	213.428349	4.312736
8.533298	213.341200	4.311856
8.533301	213.254051	4.310975
8.533372	213.166902	4.310094
8.533532	213.079753	4.309213
8.533542	212.992603	4.308332
8.533574	212.905454	4.307450
8.533637	212.818305	4.306568
8.533695	212.731156	4.305687
8.533697	212.644007	4.304805
8.533734	212.556857	4.303922
8.533986	212.469708	4.303040
8.534136	212.382559	4.302157
8.534263	212.295410	4.301275
8.534341	212.208261	4.300392
8.534541	212.121112	4.299508
8.534618	212.033962	4.298625
8.534630	211.946813	4.297742
8.534646	211.859664	4.296858
8.534764	211.772515	4.295974
8.535118	211.685366	4.295090
8.535200	211.598216	4.294206
8.535214	211.511067	4.293321
8.535282	211.423918	4.292437
8.535308	211.336769	4.291552
8.535373	211.249620	4.290667
8.535553	211.162471	4.289782
8.536074	211.075321	4.288897
8.536167	210.988172	4.288011
8.536390	210.901023	4.287126
8.536430	210.813874	4.286240
8.536608	210.726725	4.285354
8.536858	210.639575	4.284467
8.536890	210.552426	4.283581
8.536892	210.465277	4.282694
8.536921	210.378128	4.281808
8.537082	210.290979	4.280921
8.537399	210.203830	4.280034
8.537624	210.116680	4.279146
8.537625	210.029531	4.278259
8.537785	209.942382	4.277371
8.537815	209.855233	4.276483
8.537819	209.768084	4.275595
8.537956	209.680934	4.274707
8.538055	209.593785	4.273818
8.538098	209.506636	4.272930
8.538108	209.419487	4.272041
8.538122	209.332338	4.271152
8.538145	209.245189	4.270263
8.538171	209.158039	4.269373
8.538379	209.070890	4.268484
8.538453	208.983741	4.267594
8.538787	208.896592	4.266704
8.538792	208.809443	4.265814
8.538812	208.722293	4.264924
8.539008	208.635144	4.264033
8.539010	208.547995	4.263143
8.539368	208.460846	4.262252
8.539408	208.373697	4.261361
8.539447	208.286547	4.260470
8.539563	208.199398	4.259578
8.539695	208.112249	4.258687
8.539784	208.025100	4.257795
8.539801	207.937951	4.256903
8.539892	207.850802	4.256011
8.540049	207.763652	4.255118
8.540063	207.676503	4.254226
8.540113	207.589354	4.253333
8.540130	207.502205	4.252440
8.540244	207.415056	4.251547
8.540344	207.327906	4.250654
8.540384	207.240757	4.249760
8.540455	207.153608	4.248867
8.540513	207.066459	4.247973
8.540561	206.979310	4.247079
8.540568	206.892161	4.246185
8.540582	206.805011	4.245290
8.540647	206.717862	4.244396
8.540789	206.630713	4.243501
8.540807	206.543564	4.242606
8.540835	206.456415	4.241711
8.540920	206.369265	4.240815
8.540983	206.282116	4.239920
8.541009	206.194967	4.239024
8.541101	206.107818	4.238128
8.541107	206.020669	4.237232
8.541241	205.933520	4.236336
8.541272	205.846370	4.235439
8.541277	205.759221	4.234543
8.541565	205.672072	4.233646
8.541566	205.584923	4.232749
8.541746	205.497774	4.231852
8.541815	205.410624	4.230954
8.541919	205.323475	4.230056
8.542012	205.236326	4.229159
8.542023	205.149177	4.228261
8.542128	205.062028	4.227362
8.542138	204.974879	4.226464
8.542381	204.887729	4.225565
8.542519	204.800580	4.224667
8.542581	204.713431	4.223768
8.542693	204.626282	4.222869
8.542715	204.539133	4.221969
8.543167	204.451983	4.221070
8.543231	204.364834	4.220170
8.543299	204.277685	4.219270
8.543318	204.190536	4.218370
8.543599	204.103387	4.217470
8.543712	204.016238	4.216569
8.543847	203.929088	4.215668
8.543967	203.841939	4.214768
8.544100	203.754790	4.213867
8.544170	203.667641	4.212965
8.544452	203.580492	4.212064
8.544484	203.493342	4.211162
8.544629	203.406193	4.210260
8.544662	203.319044	4.209358
8.544698	203.231895	4.208456
8.544783	203.144746	4.207554
8.544804	203.057597	4.206651
8.544821	202.970447	4.205748
8.544828	202.883298	4.204845
8.544841	202.796149	4.203942
8.544848	202.709000	4.203039
8.544903	202.621851	4.202135
8.544936	202.534701	4.201231
8.545032	202.447552	4.200327
8.545068	202.360403	4.199423
8.545134	202.273254	4.198519
8.545148	202.186105	4.197614
8.545197	202.098955	4.196709
8.545217	202.011806	4.195804
8.545437	201.924657	4.194899
8.545504	201.837508	4.193994
8.545513	201.750359	4.193088
8.545579	201.663210	4.192183
8.545586	201.576060	4.191277
8.545603	201.488911	4.190371
8.545610	201.401762	4.189464
8.545668	201.314613	4.188558
8.545701	201.227464	4.187651
8.545724	201.140314	4.186744
8.545783	201.053165	4.185837
8.545813	200.966016	4.184930
8.545938	200.878867	4.184022
8.546134	200.791718	4.183115
8.546213	200.704569	4.182207
8.546230	200.617419	4.181299
8.546520	200.530270	4.180390
8.546557	200.443121	4.179482
8.546580	200.355972	4.178573
8.546713	200.268823	4.177664
8.546916	200.181673	4.176755
8.546946	200.094524	4.175846
8.547011	200.007375	4.174936
8.547052	199.920226	4.174027
8.547126	199.833077	4.173117
8.547203	199.745928	4.172207
8.547243	199.658778	4.171297
8.547281	199.571629	4.170386
8.547391	199.484480	4.169475
8.547483	199.397331	4.168565
8.547485	199.310182	4.167654
8.547501	199.223032	4.166742
8.547516	199.135883	4.165831
8.547562	199.048734	4.164919
8.547749	198.961585	4.164007
8.547881	198.874436	4.163095
8.548026	198.787287	4.162183
8.548056	198.700137	4.161270
8.548072	198.612988	4.160358
8.548130	198.525839	4.159445
8.548157	198.438690	4.158532
8.548258	198.351541	4.157619
8.548272	198.264391	4.156705
8.548371	198.177242	4.155792
8.548396	198.090093	4.154878
8.548539	198.002944	4.153964
8.548560	197.915795	4.153049
8.548708	197.828646	4.152135
8.548849	197.741496	4.151220
8.548907	197.654347	4.150305
8.548919	197.567198	4.149390
8.548937	197.480049	4.148475
8.548940	197.392900	4.147560
8.548987	197.305750	4.146644
8.549216	197.218601	4.145728
8.549303	197.131452	4.144812
8.549329	197.044303	4.143896
8.549425	196.957154	4.142979
8.549598	196.870005	4.142062
8.549646	196.782855	4.141146
8.550133	196.695706	4.140228
8.550242	196.608557	4.139311
8.550296	196.521408	4.138394
8.550359	196.434259	4.137476
8.550536	196.347109	4.136558
8.550615	196.259960	4.135640
8.550677	196.172811	4.134722
8.550711	196.085662	4.133803
8.550751	195.998513	4.132884
8.550780	195.911364	4.131965
8.550818	195.824214	4.131046
8.550821	195.737065	4.130127
8.550851	195.649916	4.129207
8.551060	195.562767	4.128288
8.551061	195.475618	4.127368
8.551095	195.388468	4.126448
8.551097	195.301319	4.125527
8.551116	195.214170	4.124607
8.551155	195.127021	4.123686
8.551338	195.039872	4.122765
8.551458	194.952722	4.121844
8.551518	194.865573	4.120922
8.551526	194.778424	4.120001
8.551618	194.691275	4.119079
8.551677	194.604126	4.118157
8.551906	194.516977	4.117235
8.552015	194.429827	4.116312
8.552122	194.342678	4.115390
8.552260	194.255529	4.114467
8.552346	194.168380	4.113544
8.552413	194.081231	4.112620
8.552460	193.994081	4.111697
8.552461	193.906932	4.110773
8.552489	193.819783	4.109849
8.552565	193.732634	4.108925
8.552602	193.645485	4.108001
8.552637	193.558336	4.107077
8.552639	193.471186	4.106152
8.552682	193.384037	4.105227
8.552699	193.296888	4.104302
8.552754	193.209739	4.103377
8.552835	193.122590	4.102451
8.552958	193.035440	4.101525
8.553146	192.948291	4.100599
8.553147	192.861142	4.099673
8.553289	192.773993	4.098747
8.553335	192.686844	4.097820
8.553410	192.599695	4.096893
8.553450	192.512545	4.095966
8.553522	192.425396	4.095039
8.553525	192.338247	4.094112
8.553670	192.251098	4.093184
8.553796	192.163949	4.092256
8.553834	192.076799	4.091328
8.553874	191.989650	4.090400
8.554044	191.902501	4.089471
8.554097	191.815352	4.088543
8.554143	191.728203	4.087614
8.554173	191.641054	4.086685
8.554319	191.553904	4.085755
8.554452	191.466755	4.084826
8.554483	191.379606	4.083896
8.554636	191.292457	4.082966
8.554759	191.205308	4.082036
8.554784	191.118158	4.081106
8.554830	191.031009	4.080175
8.555086	190.943860	4.079244
8.555113	190.856711	4.078313
8.555191	190.769562	4.077382
8.555472	190.682413	4.076451
8.555540	190.595263	4.075519
8.555574	190.508114	4.074587
8.555578	190.420965	4.073655
8.555599	190.333816	4.072723
8.555603	190.246667	4.071790
8.555647	190.159517	4.070857
8.555805	190.072368	4.069925
8.555837	189.985219	4.068991
8.555939	189.898070	4.068058
8.556320	189.810921	4.067124
8.556443	189.723772	4.066191
8.556508	189.636622	4.065257
8.556514	189.549473	4.064322
8.556588	189.462324	4.063388
8.557184	189.375175	4.062453
8.557374	189.288026	4.061518
8.557489	189.200876	4.060583
8.557525	189.113727	4.059648
8.557530	189.026578	4.058713
8.557535	188.939429	4.057777
8.557566	188.852280	4.056841
8.557748	188.765130	4.055905
8.557757	188.677981	4.054968
8.557816	188.590832	4.054032
8.557879	188.503683	4.053095
8.557916	188.416534	4.052158
8.558012	188.329385	4.051221
8.558039	188.242235	4.050283
8.558093	188.155086	4.049346
8.558095	188.067937	4.048408
8.558274	187.980788	4.047470
8.558393	187.893639	4.046531
8.558415	187.806489	4.045593
8.558437	187.719340	4.044654
8.558593	187.632191	4.043715
8.558595	187.545042	4.042776
8.558676	187.457893	4.041836
8.558837	187.370744	4.040897
8.558924	187.283594	4.039957
8.559352	187.196445	4.039017
8.559393	187.109296	4.038077
8.559519	187.022147	4.037136
8.559588	186.934998	4.036195
8.559605	186.847848	4.035254
8.559622	186.760699	4.034313
8.559632	186.673550	4.033372
8.559707	186.586401	4.032430
8.559795	186.499252	4.031488
8.559873	186.412103	4.030546
8.559912	186.324953	4.029604
8.560101	186.237804	4.028662
8.560133	186.150655	4.027719
8.560343	186.063506	4.026776
8.560357	185.976357	4.025833
8.560554	185.889207	4.024889
8.560571	185.802058	4.023946
8.560639	185.714909	4.023002
8.560746	185.627760	4.022058
8.560861	185.540611	4.021114
8.560933	185.453462	4.020169
8.560942	185.366312	4.019225
8.561000	185.279163	4.018280
8.561033	185.192014	4.017334
8.561067	185.104865	4.016389
8.561180	185.017716	4.015444
8.561227	184.930566	4.014498
8.561240	184.843417	4.013552
8.561328	184.756268	4.012605
8.561582	184.669119	4.011659
8.561583	184.581970	4.010712
8.561621	184.494821	4.009765
8.562105	184.407671	4.008818
8.562253	184.320522	4.007871
8.562386	184.233373	4.006923
8.562552	184.146224	4.005975
8.562578	184.059075	4.005027
8.562646	183.971925	4.004079
8.562674	183.884776	4.003131
8.562888	183.797627	4.002182
8.562894	183.710478	4.001233
8.563153	183.623329	4.000284
8.563306	183.536180	3.999334
8.563353	183.449030	3.998385
8.563502	183.361881	3.997435
8.563628	183.274732	3.996485
8.563687	183.187583	3.995534
8.563831	183.100434	3.994584
8.563842	183.013284	3.993633
8.564003	182.926135	3.992682
8.564068	182.838986	3.991731
8.564148	182.751837	3.990780
8.564316	182.664688	3.989828
8.564388	182.577538	3.988876
8.564506	182.490389	3.987924
8.564512	182.403240	3.986972
8.564564	182.316091	3.986019
8.564686	182.228942	3.985066
8.564697	182.141793	3.984113
8.564757	182.054643	3.983160
8.564759	181.967494	3.982206
8.564769	181.880345	3.981253
8.564883	181.793196	3.980299
8.564945	181.706047	3.979345
8.565004	181.618897	3.978390
8.565008	181.531748	3.977436
8.565194	181.444599	3.976481
8.565277	181.357450	3.975526
8.565326	181.270301	3.974570
8.565406	181.183152	3.973615
8.565435	181.096002	3.972659
8.565472	181.008853	3.971703
8.565704	180.921704	3.970747
8.565747	180.834555	3.969790
8.565977	180.747406	3.968834
8.566057	180.660256	3.967877
8.566176	180.573107	3.966920
8.566201	180.485958	3.965962
8.566216	180.398809	3.965005
8.566314	180.311660	3.964047
8.566393	180.224511	3.963089
8.566730	180.137361	3.962130
8.566876	180.050212	3.961172
8.567209	179.963063	3.960213
8.567389	179.875914	3.959254
8.567500	179.788765	3.958295
8.567531	179.701615	3.957335
8.567580	179.614466	3.956376
8.567812	179.527317	3.955416
8.567873	179.440168	3.954456
8.567934	179.353019	3.953495
8.568005	179.265870	3.952534
8.568143	179.178720	3.951574
8.568160	179.091571	3.950613
8.568279	179.004422	3.949651
8.568315	178.917273	3.948690
8.568480	178.830124	3.947728
8.568518	178.742974	3.946766
8.568648	178.655825	3.945803
8.568662	178.568676	3.944841
8.568721	178.481527	3.943878
8.568737	178.394378	3.942915
8.568905	178.307229	3.941952
8.568916	178.220079	3.940989
8.568923	178.132930	3.940025
8.568949	178.045781	3.939061
8.569013	177.958632	3.938097
8.569076	177.871483	3.937132
8.569308	177.784333	3.936168
8.569321	177.697184	3.935203
8.569329	177.610035	3.934238
8.569565	177.522886	3.933273
8.569641	177.435737	3.932307
8.569753	177.348588	3.931341
8.569819	177.261438	3.930375
8.569910	177.174289	3.929409
8.569932	177.087140	3.928442
8.569933	176.999991	3.927476
8.570005	176.912842	3.926509
8.570114	176.825692	3.925541
8.570283	176.738543	3.924574
8.570299	176.651394	3.923606
8.570387	176.564245	3.922638
8.570419	176.477096	3.921670
8.570579	176.389946	3.920701
8.570808	176.302797	3.919733
8.570852	176.215648	3.918764
8.571006	176.128499	3.917795
8.571129	176.041350	3.916825
8.571241	175.954201	3.915856
8.571262	175.867051	3.914886
8.571287	175.779902	3.913916
8.571397	175.692753	3.912945
8.571541	175.605604	3.911975
8.571557	175.518455	3.911004
8.571722	175.431305	3.910033
8.571752	175.344156	3.909062
8.571809	175.257007	3.908090
8.571917	175.169858	3.907118
8.572137	175.082709	3.906146
8.572161	174.995560	3.905174
8.572205	174.908410	3.904201
8.572242	174.821261	3.903229
8.572316	174.734112	3.902256
8.572353	174.646963	3.901282
8.572439	174.559814	3.900309
8.572570	174.472664	3.899335
8.572652	174.385515	3.898361
8.572671	174.298366	3.897387
8.572730	174.211217	3.896412
8.572764	174.124068	3.895438
8.572791	174.036919	3.894463
8.573145	173.949769	3.893488
8.573203	173.862620	3.892512
8.573495	173.775471	3.891536
8.573496	173.688322	3.890560
8.574097	173.601173	3.889584
8.574391	173.514023	3.888608
8.574593	173.426874	3.887631
8.574632	173.339725	3.886654
8.574644	173.252576	3.885677
8.574703	173.165427	3.884700
8.574771	173.078278	3.883722
8.574990	172.991128	3.882744
8.575049	172.903979	3.881766
8.575125	172.816830	3.880788
8.575132	172.729681	3.879809
8.575222	172.642532	3.878830
8.575426	172.555382	3.877851
8.575463	172.468233	3.876872
8.575627	172.381084	3.875892
8.575675	172.293935	3.874912
8.575877	172.206786	3.873932
8.576052	172.119637	3.872952
8.576081	172.032487	3.871971
8.576145	171.945338	3.870990
8.576147	171.858189	3.870009
8.576154	171.771040	3.869028
8.576206	171.683891	3.868046
8.576207	171.596741	3.867064
8.576225	171.509592	3.866082
8.576302	171.422443	3.865100
8.576351	171.335294	3.864117
8.576554	171.248145	3.863134
8.576835	171.160996	3.862151
8.577030	171.073846	3.861168
8.577142	170.986697	3.860184
8.577464	170.899548	3.859200
8.577545	170.812399	3.858216
8.577632	170.725250	3.857232
8.577700	170.638100	3.856247
8.577844	170.550951	3.855262
8.577997	170.463802	3.854277
8.578134	170.376653	3.853292
8.578408	170.289504	3.852306
8.578410	170.202355	3.851320
8.578426	170.115205	3.850334
8.578513	170.028056	3.849348
8.578514	169.940907	3.848361
8.578613	169.853758	3.847374
8.579095	169.766609	3.846387
8.579205	169.679459	3.845400
8.579591	169.592310	3.844412
8.579620	169.505161	3.843424
8.579944	169.418012	3.842436
8.579963	169.330863	3.841448
8.580029	169.243713	3.840459
8.580042	169.156564	3.839470
8.580054	169.069415	3.838481
8.580184	168.982266	3.837492
8.580207	168.895117	3.836502
8.580364	168.807968	3.835512
8.580437	168.720818	3.834522
8.580457	168.633669	3.833531
8.580479	168.546520	3.832541
8.580585	168.459371	3.831550
8.580659	168.372222	3.830558
8.580670	168.285072	3.829567
8.580867	168.197923	3.828575
8.580976	168.110774	3.827583
8.581101	168.023625	3.826591
8.581185	167.936476	3.825598
8.581302	167.849327	3.824606
8.581332	167.762177	3.823613
8.581732	167.675028	3.822619
8.581904	167.587879	3.821626
8.581944	167.500730	3.820632
8.582371	167.413581	3.819638
8.582434	167.326431	3.818644
8.582436	167.239282	3.817649
